1732111200000,94382.87000000,94750.00000000,93828.00000000,94627.41000000,3797.49185000,1732114799999,358437332.99810300,730860,1749.85656000,165207997.16518800,0
1732114800000,94627.41000000,94807.62000000,94050.00000000,94739.97000000,3285.36081000,1732118399999,310567885.36124700,641417,1560.87133000,147574494.18251200,0
1732118400000,94739.98000000,94831.97000000,93316.00000000,94048.00000000,4089.13579000,1732121999999,384133820.35902700,688413,1924.61075000,180755510.70960900,0
1732122000000,94048.00000000,94338.99000000,93594.31000000,93916.34000000,2014.91043000,1732125599999,189463274.53263300,560989,852.20493000,80138648.21942390,0
1732125600000,93916.34000000,94272.35000000,93138.00000000,93684.00000000,3071.47167000,1732129199999,287973848.05666900,658957,1472.53221000,138088203.85266500,0
1732129200000,93684.00000000,94000.00000000,93240.12000000,94000.00000000,1585.58901000,1732132799999,148495139.05003300,355608,721.92038000,67606362.85352740,0
1732132800000,94000.00000000,94599.98000000,93801.45000000,94271.99000000,2158.56850000,1732136399999,203448585.47377400,400606,1157.93458000,109169045.24224500,0
1732136400000,94271.99000000,94500.00000000,93900.01000000,94365.92000000,1238.86975000,1732139999999,116738498.72103600,261751,627.01140000,59079122.58978310,0
1732140000000,94365.92000000,94490.00000000,93933.62000000,94160.55000000,783.67613000,1732143599999,73828014.15439050,107494,365.53027000,34435622.95343130,0
1732143600000,94160.56000000,94286.56000000,93770.07000000,94286.56000000,768.28158000,1732147199999,72244448.03041500,121668,345.80420000,32521800.55687730,0
1732147200000,94286.56000000,94925.66000000,94194.62000000,94709.61000000,1763.85139000,1732150799999,167018515.86249100,190806,1006.85479000,95354171.55627510,0
1732150800000,94709.62000000,94977.00000000,94596.00000000,94702.49000000,1081.29502000,1732154399999,102515450.65141200,165705,444.88664000,42180039.13587310,0
1732154400000,94702.48000000,94757.57000000,94040.00000000,94404.13000000,1830.66755000,1732157999999,172710925.33078300,253311,756.16346000,71337152.36935990,0
1732158000000,94404.14000000,95904.00000000,94400.00000000,95798.12000000,4663.24354500,1732161599999,444707587.59394300,353975,2921.84079500,278623857.62126400,0
1732161600000,95798.12000000,97662.36000000,95798.11000000,97554.22000000,6002.61088500,1732165199999,580350759.94273600,600662,3158.63325500,305353814.43325900,0
1732165200000,97554.22000000,97852.00000000,96692.00000000,97328.00000000,3455.11486400,1732168799999,336564540.65434900,382333,1578.32605400,153755795.56052500,0
1732168800000,97328.01000000,97400.00000000,96800.01000000,97004.02000000,2285.57976000,1732172399999,222066594.62982000,375581,979.16676000,95139133.68860590,0
1732172400000,97004.03000000,97384.62000000,96912.00000000,96912.01000000,1476.87831000,1732175999999,143443795.59948600,253716,667.43374000,64829056.12449670,0
1732176000000,96912.01000000,97155.01000000,96723.96000000,97107.99000000,1545.04117000,1732179599999,149754157.72090800,224409,827.94150000,80254847.13672760,0
1732179600000,97107.99000000,97699.76000000,97024.00000000,97613.24000000,2081.15425000,1732183199999,202811591.27067300,278432,1240.40109000,120884189.97119900,0
